Date,Time,Location,Operator,Flight #,Route,"AC
        Type",Registration,cn / ln,Aboard,Fatalities,Ground,Summary
"January 02, 2006",1111,Near Karkov,Evolga,?,Moscow - Karkov,British Aerospace BAe-125-700A,P4-AOD,257153,3   (passengers:0  crew:3),3   (passengers:0  crew:3),0,"On a positionning flight from Sheremetyevo to Kharkov to pick up passengers, while on final approach, the aircraft crashed in a frozen lake 3 km from runway threshold."
"January 07, 2006",?,"Near Tal Afar, Iraq",Military - US Army,?,?,UH-60L Black Hawk,91-26346,?,12   (passengers:?  crew:?),12   (passengers:?  crew:?),0,Crashed in bad weather.
"January 08, 2006",1300,"Bukalaza, Uganda",Service Air,?,Entebbe - Kinshasa,Antonov 12,9Q-CIH,4341803,6   (passengers:0  crew:6),6   (passengers:0  crew:6),0,The cargo plane carrying humanitarian relief items crashed shortly after takeoff. The cause was determined to be engine failure and an overweight and improperly balanced plane.
"January 09, 2006",0930,"Near Orumiyeh, Iran",Military - Iranian Revolutionary Guard Corps Air Force,?,Tehran - Orumiyeh,Dassault Falcon 20,15-2233,318,11   (passengers:8  crew:3),11   (passengers:8  crew:3),0,"After a flyby to check on a stuck landing gear, the plane suffered a double engine flame-out and crashed into a field in poor weather conditions."
"January 19, 2006",1930,"Near Telkibanya, Hungary",Military - Slovak Air Force,?,Pristina - Kosice,Antonov AN-24V,5605,97305605,43   (passengers:35  crew:8),42   (passengers:34  crew:8),0,"A plane carrying peacekeeping soldiers crashed in a snowy forest at an altitude of 2,300 feet after taking the wrong flight path. The plane crashed about 18 miles from its destination of Kosice. Pilot error. The pilot chose to land without the help of the airport's radars, relying only on his own visual contact with the airport."
"February 05, 2006",1653,"Near Watertown, Wisconson",Air Cargo Carriers,?,?,Shorts 360-100 /Shorts 360-300,N3735W/N372AC,SH-3735/SH-3720,3   (passengers:1  crew:2),3   (passengers:1  crew:2),0,"The cargo plane was on a test flight. While flying in formation with another plane taking pictures the left wing impacted the left wing and engine of the other plane. The plane lost contorl, crashed and burned. The flight crew failed to maintain clearance from another aircraft as they turned to break formation flight while maneuvering. Contributing to the accident was the decision of both flight crews to fly in formation."
"February 08, 2006",1212,"Near Paris, Tennessee",TriCoastal Air,?,"Dayton, Ohio -",Swearingen SA.226TC Metro II,N629EK,TC-396,1   (passengers:0  crew:1),1   (passengers:0  crew:1),0,"The pilot of the cargo flight reported he had an asymmetric fuel condition. The pilot  asked for a lower altitude and controllers cleared the flight to 4,000 feet. About a minute later the pilot transmitted six ""Maydays."" The airplane then descended in  a near vertical dive until it crashed into a pasture. The pilot's inflight loss of control following a reported fuel asymmetry condition for undetermined reasons."
"March 31, 2006",1739,"Rio Bonito, Brazil",Team Air,6865,Macaé - Rio de Janeiro,Let L410UVP-E20,PT-FSE,912532,19   (passengers:17  crew:2),19   (passengers:17  crew:2),0,"Twenty minutes after taking off from Macaé, the plane disappeared of Rio de Janeiro radar. The crew was flying VFR in poor weather conditions and changed their route attempting to fly to the coast. The plane crashed in a wooded area, exploded and burned."
"April 10, 2006",1000,"Marsabit, Kenya",Military - Kenya Air Force,?,Nairobi - Eastleigh AFB,Harbin Yunshuji Y-12-II,132,0098,17   (passengers:13  crew:4),14   (passengers:12  crew:2),0,While on approach the airplane flew into the side of Mount Marsabit which was obscured by clouds.
"April 23, 2006",0455,"Kousséri, Cameroon",Military - Lybian Arab Air Force,?,Sebha - N'Djamena,Antonov 74TK-200,UR-74038,36547097933,6   (passengers:0  crew:6),6   (passengers:0  crew:6),0,"Upon arrival of the cargo flight, the crew indicated a technical problem to ATC and few minutes later the plane crashed in an open field located near N'Djamena,"
