Date,Time,Location,Operator,Flight #,Route,"AC
        Type",Registration,cn / ln,Aboard,Fatalities,Ground,Summary
"January 05, 1995",2045,"Isfahan, Iran",Military - Iranian Air Force,?,Isfahan - Tehran,Lockheed 1329 Jetstar 8,1003,5203,12   (passengers:6  crew:6),12   (passengers:6  crew:6),0,The plane crashed after the pilot reported a loss of cabin pressure.
"January 10, 1995",?,"Off Flores Island, Inodnesia",Merpati Nusantara Airlines,6715,Bima - Ruteng,de Havilland Canada DHC-6 Twin Otter 300,PK-NUK,390,14   (passengers:10  crew:4),14   (passengers:10  crew:4),0,"The aircraft disappeared while en route from Bima, Sumbawa Island to Ruteng, Flores Island, and crashed into the Molo Strait. The accident occurred in daylight, in poor weather."
"January 11, 1995",1938,"Cartagena, Colombia",Intercontinental de Aviacion,256,Bogota - Cartagena,McDonnell Douglas DC-9-14,HK-3839X,45742/26,52   (passengers:47  crew:5),51   (passengers:46  crew:5),0,"While descending from FL 190, ground witnesses saw fire and sparks aboard the plane before it crashed and exploded. One nine-year-old girl survived. Her mother threw her out of the plane and she landed in some soft-water lilies. Possible electrical fire. Possible faulty altimeter."
"January 14, 1995",1945,"Los Angeles, California",Air Taxi - Wolfe Air Aviation Ltd.,?,"Los Angeles, CA - Burbank, CA",Bell 206B,N2209P,3520,4   (passengers:3  crew:1),2   (passengers:2  crew:0),0,Took off and crashed into power lines in rain and fog. Continued VFR flight into IMC.
"January 17, 1995",1359,"Kathmandu, Nepal",Royal Nepal Airlines,133,Kathmandu - Rumjatar,de Havilland Canada DHC-6 Twin Otter 300,9N-ABI,392,24   (passengers:21  crew:3),2   (passengers:1  crew:1),0,"The  captain decided to aborted the take-off. However, the aircraft was never brought to a stop and it continued  on overrunning the runway and crashing down a steep slope. Failure of the crew to follow the correct procedure to continue with the rejection of the take-off once that action had been initiated. Lack of crew coordination, insufficient emphasis on emergency training, inadequate enforcement of the requirements of the operations manual and a lack of supervision during loading preparation."
"January 20, 1995",1913,"Near Krasnoyarsk, Russia",Abakan Airlines,?,Krasnoyarsk - Abakan,Let 410UVP,RA-67120,790316,19   (passengers:17  crew:2),3   (passengers:1  crew:2),0,"While taking off the aircraft veered to the right and clipped some trees 2,000 ft. past the runway. Overloaded and possible fuel contamination."
"January 20, 1995",?,"Le Bourget, France",Leadair - Charter,?,Paris - Romania,Dassault Falcon 20E,F-GHLN,225,10   (passengers:7  crew:3),10   (passengers:7  crew:3),0,"The plane flew into a flock of birds that were injested into the left engine.  The pilot soon after reported an engine fire and that he was returning to the airport.  However, control of the plane was lost and the aircraft crashed."
"February 16, 1995",2030,"Kansas City, Missouri",ATI,?,Kansas City - Chicopee,McDonnell Douglas DC-8-63F,N782AL,45929/367,3   (passengers:0  crew:3),3   (passengers:0  crew:3),0,"On a positioning flight the crew aborted its first takeoff. On the second takeoff the tail struck the ground and crashed back to the ground. The loss of directional control by the pilot in command during the takeoff roll, and his decision to continue the takeoff and initiate a rotation below the computed rotation airspeed, resulting in a premature lift-off, further loss of control and collision with the terrain. The flight crew's lack of understanding of the three-engine takeoff procedures, and their decision to modify those procedures. The failure of the company to ensure that the flight crew had adequate experience, training, and rest to conduct the nonroutine flight. Contributing to the accident was the inadequacy of Federal Aviation Administration oversight of Air Transport International and Federal Aviation Administration flight and duty time regulations that permitted a substantially reduced flight crew rest period when conducting a nonrevenue ferry flight under 14 Code of Federal Regulations Part 91."
"March 16, 1995",?,"Ossora, Russia",Aeroflot,?,Petropavlovsk -  Ossora,Antonov 26B,RA-26084,11806,10   (passengers:4  crew:6),9   (passengers:3  crew:6),0,The cargo plane flew into high ground while on approach in poor weather conditons. Controllled flight into terrain.
"March 31, 1995",0911,"Near Balotesti, Romania",Tarom (Transporturile Aeriene Romane),371,Bucharest - Brussel,Airbus A310-324,YR-LCC,450/395,60   (passengers:49  crew:11),60   (passengers:49  crew:11),0,"Shortly after takeoff in poor visibility and heavy snow, with autothrottles engaged, climb thrust was selected. The right engine throttle remained at takeoff thrust, while the left engine throttle slowly reduced to idle. The increasing thrust asymmetry resulted in an increasing left bank angle, which eventually reached about 170 degrees. The airplane lost altitude and impacted the ground. Lack of crew response to an extreme nose-down attitude. The investigation concluded that the captain was incapacitated. Just before impact the first officer expressed his concern about the situation of either the captain's incapacitation or the aircraft's attitude and attempted a recovery. The malfunctioning autothrottle was a recurring problem with this airplane that maintenance had been unable to fix because they could not duplicate Pilots were instructed to keep a hand on the throttle to stop it from happening however, this didn't happen because the captain was incapacitated."
"April 23, 1995",1240,"Lagos, Nigeria",Bristow Helicopters,?,Port Harcourt - Lagos,de Havilland Canada DHC-6 Twin Otter 300,5N-AJQ,607,9   (passengers:7  crew:2),1   (passengers:0  crew:1),0,The aircraft experienced a micoburst while attempting to land at Lagos landing hard on the nosegear. Full power was applied for a go-around but the aircraft veered off the runway and collided with another aircraft.
"April 29, 1995",?,"Near Palaly AFB, Sri Lanka",Military - Sri Lanka Air Force,?,Anuradhapura - Palaly AFB,Hawker Siddeley HS-748-357/2B SCD,4R-HVA,1768,52   (passengers:49  crew:3),52   (passengers:49  crew:3),0,"While returning from Anuradhapura and descending through 3,000 ft the aircraft was shot down with a SAM missile by Tamil separatists."
"May 01, 1995",1328,"Sioux Falls, Ontario, Canada",Bearskin Airlines / Air Sandy,362 / 3101,Red Lake - Sioux Lookout  / Sioux Lookout - Red Lake,Swear. SA-227CC Metro 23/Piper Navajo,C-GYYB/ C-GYPZ,CC-827B /?,8   (passengers:5  crew:3),8   (passengers:5  crew:3),0,"The SA-227 collided with the Piper PA-31-350 that was taking off while approaching Sioux Lookout. Neither flight crew saw the other aircraft in time to avoid the collision. The Piper crashed into a  wooded area and the Swearing into Lake Seul. Contributing to the occurrence were the inherent limitations of the see-and-avoid concept which preclude the effective separation of aircraft with high closure rates, the fact that neither crew was directly alerted to the presence of the other aircraft by the Flight Service specialist or by onboard electronic equipment and an apparent lack of pilot understanding of how to optimize avoidance maneuvering."
